order_sk,order_nk,customer_sk,product_sk,order_date_sk,quantity,order_amount_usd,currency
9440686437811865409,80867a6e-1e93-4e93-afbe-1a427d53d8ce,6147116652493189250,10858607304849224486,996858594068068398,1,520.98,USD
13319897616076191835,b5e50c60-e9ec-45c2-aa7e-f54a2ecc8515,11121683982186872964,10858607304849224486,10090715050437097334,1,1154.62,USD
7104371965687493038,f0b5acd0-94bb-4af6-ac64-ff0ffd9ebc71,17547832241537018402,10858607304849224486,16866388585564801540,1,483.23,USD
1231529565909797840,c8d08438-7dfd-401d-ae6e-b4e8b072a7b9,12077478266270420064,10858607304849224486,16503243147376354123,1,10.8892,USD
1231529565909797840,c8d08438-7dfd-401d-ae6e-b4e8b072a7b9,12077478266270420064,10858607304849224486,16503243147376354123,1,10.8892,USD
7608419745297735461,4ede8449-f78f-4e8f-a757-b7d1d67d0a9e,2720613993126138763,10858607304849224486,10685181371175795456,1,455.0,USD
7849148288232405702,cdfa8222-e6c4-4836-a2eb-0ee07873d527,443523813074526730,10858607304849224486,11788170455272772320,1,1212.6,USD
809226676613397455,f2746d6b-d99f-4929-aa8e-617efe6e1ec6,6817037525539615223,10858607304849224486,16684892509652185153,1,1963.08,USD
3395988481000269352,56417edf-43f0-4eda-aa8a-915ed8212f71,2424024701023994409,10858607304849224486,8676665329362309277,1,2118.12,USD
11277945102708127088,7347c5ec-14f7-43b2-aff8-da2322c45fb1,929168713003876604,10858607304849224486,45889051897755525,1,1693.08,USD
6418206497298603703,d8c1804e-af57-4e43-afb5-2dd192ec78a2,12077478266270420064,10858607304849224486,10147301395975805808,1,281.51,USD
13924267643425870599,d85171db-6223-4375-add8-3068ae397ccd,11392095017914228444,10858607304849224486,8455746644820430636,1,2005.35,USD
7131639760501959197,876d51e3-91d1-467b-a57b-37e8af66bb21,12239248737260820113,10858607304849224486,5326763918317041064,1,212.45,USD
5102119104969384554,f8892daa-fabe-4519-a5c4-5817309796cb,9244574674031748102,10858607304849224486,8409040813759280630,1,1835.59,USD
5309103525198302019,a7bda4b0-695d-4e1a-aeca-5d31e93a7432,920509120069215376,10858607304849224486,1518133089137983632,1,1506.49,USD
4766323263024386534,0f4155de-bed9-4bb5-a159-afe44b720431,12192275857061571062,10858607304849224486,11408479642122787594,1,2837.61,USD
13536331889826203356,bae8fd00-d3b7-4182-a359-0518af91074e,14289424412277949767,10858607304849224486,8349268073798333852,1,1227.77,USD
15230437577855643325,ba137506-dc54-40ed-a69f-f5481a21869c,12119061926853683230,10858607304849224486,8730495213049003245,1,4925.16,USD
3054113995042437030,17367396-f259-4c5c-aeac-92f7eb24faac,2958105162749436827,10858607304849224486,9818449324210408297,1,452.85,USD
8837187294586744226,71b4ca1a-eb8d-408d-ae4e-78053ea173ee,7035743565387000730,10858607304849224486,7795019031537666432,1,195.73,USD
6156637779719488535,ad660df6-3316-4d58-a340-c8b4c3fcd858,9361382163263130148,10858607304849224486,18215733100583854134,1,444.84,USD
5684516792462620171,93820e7b-d163-4a83-a968-85f507ae3400,13663195798255829742,10858607304849224486,15705138784461116359,1,654.33,USD
12341846046589795948,6fe67072-83f7-47fb-a6ed-40f1a0089a79,16320186227754387663,10858607304849224486,1737816028542058941,1,2402.79,USD
2395578040840658091,c2a0d199-4d29-4f0c-a04e-cc50252a1a65,1217956254677761175,10858607304849224486,1302640608156407656,1,2847.91,USD
11472764225804477076,2fb4b266-8122-4516-a1ca-bb60d087a19c,15409000985348395489,10858607304849224486,8576794723427887080,1,7.4358,USD
7392237601564649942,9f04e17a-3423-4c42-a0f4-bea656997ff4,9361382163263130148,10858607304849224486,8783362694223646022,1,906.42,USD
18166557585074906803,08b1b9dd-a7c8-403f-ac95-bb530aebe270,15409000985348395489,10858607304849224486,9652818793877876586,1,68.38,USD
9126473505574466886,2350d152-f616-4b99-a168-9abe79d6357d,6921773394212205792,10858607304849224486,15920981966824434131,1,2101.17,USD
3011558773981850763,32e4a6e9-fc97-48af-aa1b-681a148b6f8f,9879735446713885286,10858607304849224486,1913461533594314629,1,1483.54,USD
5069982114634542257,8479c59d-74a9-4802-a079-94ca20e514cc,16251487634525660432,10858607304849224486,6074151178900615903,1,49.0,USD
10016620097140220678,96d55789-dfe3-40b2-a45e-2adfe84cc224,12683437240464048505,10858607304849224486,16594769182564129534,1,2473.26,USD
14484485271878021975,4c654640-15f8-4543-affc-5905d9e066ef,17547832241537018402,10858607304849224486,356982874497387690,1,1823.52,USD
6442425774006349839,2c0ea036-f618-4ed0-a9ee-3ead0eb89147,16251487634525660432,10858607304849224486,2355739997188247245,1,966.46,USD
2475077171120839407,0081c76e-5528-4378-a03d-2f39855e2b4c,12119061926853683230,10858607304849224486,9149208376121338353,1,280.14,USD
6918864146837866105,30c1e797-901d-4e31-a5da-face81bb80b6,821336753200851348,10858607304849224486,8894893430399023571,1,2565.05,USD
3546967902618367690,2c8b28ac-3cb5-4b8f-a4c7-967af80dfc0a,14186431325302008875,10858607304849224486,15148786031655118462,1,145.11,USD
10543094972499465899,10cc40b4-292f-4daf-a465-0e09c5c1aa90,4953213841898352430,10858607304849224486,6390341022028721748,1,1793.15,USD
10798049405928403288,6a76200a-9bf1-4790-a7e5-d5a032723b9d,11216341723394462186,10858607304849224486,10515104283592679060,1,1747.23,USD
17756971877038223808,4917361f-cc62-43c2-ab55-42c9d5cc6edf,350664482835657035,10858607304849224486,15211861246657091521,1,1558.91,USD
7133783204458324313,b02abe3a-468a-4576-a089-fe4fcaa5325c,443523813074526730,10858607304849224486,7651631930071776272,1,2474.36,USD
5584662035742250775,86126133-9931-483a-af74-b7075d37df26,16649744502536725651,10858607304849224486,17214295648001929588,1,67.17,USD
11804351836847859916,42c9c003-09f7-4405-ae06-db713d23eea2,16649744502536725651,10858607304849224486,569656889564187559,1,1601.33,USD
11373449329561577451,84016502-03ea-4f72-a84f-1df0e59f93c6,8389298539224694648,10858607304849224486,9428398780902863522,1,412.86,USD
10180113115637562787,a59dc017-8413-45f2-aa5e-2fec355d1ed9,17361642132083322197,10858607304849224486,2765191766953389281,1,2443.28,USD
17365785620380528959,b0aa9487-d543-426a-a1f0-750c58f5f08b,17547832241537018402,10858607304849224486,7603598704502138241,1,32.7214,USD
3681100577284877379,fad68d4e-d302-4e69-ad54-cf577cbe66ba,3256480249814329146,10858607304849224486,15053040277169364611,1,1472.06,USD
294252763807337006,de392b6a-f32d-484d-a603-9404b9b7a33b,13508752807353566057,10858607304849224486,12627584253506516216,1,1393.5,USD
11013705862376504014,b9ea3983-26db-4e7d-adaa-7e34282e84b3,11513575832381367402,10858607304849224486,15592073801033527414,1,583.65,USD
7414536811643213287,749c8ec6-24a1-493c-afb7-346a4b47dbac,13505045864676677383,10858607304849224486,12286487292321691013,1,3630.02,USD
9957755354075651728,f05d0ce3-2792-4eeb-af46-78ba61651177,2958105162749436827,10858607304849224486,173372658419822449,1,1057.67,USD
13764184383072228286,338b48ad-464b-43ba-a03c-458d83907a9a,7431453344301529674,10858607304849224486,13690840752720353027,1,2556.33,USD
6315346538486296778,8ad0aceb-1692-4f57-a3d6-b2564ef401fc,12388046539553849149,10858607304849224486,8655466616226580894,1,1411.23,USD
7104654059528971918,d438f54a-8b85-4060-ab8c-c556eb2c6422,2311896346552974835,10858607304849224486,10883610857864148083,1,844.53,USD
8073819002179535537,b4443995-c5ca-4c8a-a188-0cd8b341d8d8,1052862358366864958,10858607304849224486,14097119922374535773,1,780.43,USD
6480892164013550650,6dd4475e-4c6c-4e7c-a382-a6ce95303240,7676857010900823613,10858607304849224486,11520692068189694164,1,506.0,USD
6480892164013550650,6dd4475e-4c6c-4e7c-a382-a6ce95303240,7676857010900823613,10858607304849224486,11520692068189694164,1,506.0,USD
7809463460473838247,9517ab75-8d4d-4d8e-a236-50fd3e82e3e7,11120656035847514516,10858607304849224486,15337795174177513127,1,157.56,USD
18222840765101387427,bcbda426-1dc0-40e9-a2b7-51f3b133276d,9361382163263130148,10858607304849224486,3233483991945609171,1,1587.2,USD
10669917037936873010,2009bdae-e3cd-4c9d-ad91-0dce5db17109,10856213663032871399,10858607304849224486,16767000045666612865,1,1908.95,USD
15537097488231340358,5a7a6565-fcb3-4c4b-a934-e88ae46409ed,930165754230835834,10858607304849224486,2616017250285912719,1,2518.66,USD
16088493785428458068,f83ee1db-45c2-4703-a952-a357399cd708,4431326311564229755,10858607304849224486,1681342501150123273,1,720.59,USD
10459705000487626712,814e6eb6-b0d2-4c7b-a667-188f61ae4199,8389298539224694648,10858607304849224486,5629947755417904663,1,1177.52,USD
133361982874507307,59a6df7d-576d-45af-aac4-261e2be32b5f,11513575832381367402,10858607304849224486,15621883686102570467,1,583.95,USD
12601440454579622351,e7950f86-eac5-4324-acbc-efe980e9c1ba,10088283487075516627,10858607304849224486,3032740250446356105,1,105.09,USD
17920825384111417529,b68b50c1-845d-445b-a16c-ae8d9182c934,8389298539224694648,10858607304849224486,3735340635807227136,1,2216.14,USD
2802548718738317407,3da8cab0-39c9-4b82-a740-ab1b571fcf73,6332797097132073105,10858607304849224486,14307767805343773150,1,2.2559,USD
4103510624868732597,444a5d91-40f3-4bca-a6a6-655e535da89d,4018683174142623847,10858607304849224486,11816497071419186285,1,1610.51,USD
15820083247911031180,a0ac3363-09ea-4742-a40f-6707ffd34930,17639160232696939391,10858607304849224486,13605969487618957296,1,1848.27,USD
11759624858876598220,5d2882ca-d9e4-452b-a437-4972ad7444d4,9090689796382883940,10858607304849224486,4803991859726932328,1,237.83,USD
4518216256885440244,4ca7887c-5dfd-4230-a2ca-67ba6c045bdf,17531817652409203160,10858607304849224486,1325511718844454207,1,330.68,USD
17570235816170607069,94ca002e-58a0-442e-a5fc-fdfca27a1539,7533457185702676899,10858607304849224486,7702160010538172515,1,1345.44,USD
6741284823456143081,0ab2b5f9-6fba-44c4-a8bd-0610d397b56b,14277575845010753615,10858607304849224486,13435277601370820017,1,600.98,USD
10867671204656201898,035d0b78-15ff-4009-a738-cbea6f709f38,2958105162749436827,10858607304849224486,12326668918161661469,1,230.41,USD
4995872437823565345,333f774e-4661-41b5-a45a-6d0cf183bf20,16004926081234092175,10858607304849224486,15211861246657091521,1,583.95,USD
10397623252919102622,7cf3c835-29eb-4c74-a664-18eedc4ee8bd,14186431325302008875,10858607304849224486,1518133089137983632,1,1769.5,USD
2998917922706759315,55d8f166-3443-4bdb-a4f5-b2f91f44b405,9090689796382883940,10858607304849224486,8326568073780814606,1,950.74,USD
16244962321838160576,bb3b04c7-d089-4668-a180-79c904eff2cb,929168713003876604,10858607304849224486,12513829265733823138,1,1464.25,USD
212153380163793723,b629a55a-368e-40c2-a667-c3144dce5a39,12119061926853683230,10858607304849224486,10309517332056382717,1,416.98,USD
856732267465749606,d2ae7efd-0cb2-4013-ab60-6e62e1191965,2674445339303887628,10858607304849224486,15019230454150425702,1,262.02,USD
10044133018600036985,b98cc642-38ff-4554-a8ee-c32363bbff82,1406401059029599408,10858607304849224486,3365151831349494718,1,1247.97,USD
17148889578066699457,5d7802c9-5397-4b92-a748-434326b320aa,3256480249814329146,10858607304849224486,1737816028542058941,1,2644.0,USD
5555578669903679510,828929a0-391f-4a38-a470-f22b3ebc1c14,12147455779224855677,10858607304849224486,16003904102263642909,1,2229.55,USD
11278361788061931331,36f4d4f5-a216-4ba7-a4f4-6ce24bec9720,16649744502536725651,10858607304849224486,18192685815117517956,1,1986.16,USD
446600262674476144,11dfb2ca-f974-4e5b-a346-9de1bc8121cc,4953213841898352430,10858607304849224486,11788170455272772320,1,1868.82,USD
4234313289379419683,4d9b07d3-fbf5-4aba-ac3f-9903a6270aa6,12192275857061571062,10858607304849224486,813460322239943224,1,1235.18,USD
390185347199823229,4486ff76-5fc9-4fd5-a365-f1f027e7b20d,12147455779224855677,10858607304849224486,11983398188409139137,1,10.6398,USD
9054019518517220218,069d1b94-408a-4653-a289-c0e8b5ae8795,11120656035847514516,10858607304849224486,6938547499704333093,1,65.78,USD
9555384582400302482,643cb592-98aa-459f-adb9-5fa900f76610,920509120069215376,10858607304849224486,83194661700547640,1,1584.24,USD
4072373697142520695,c066d470-46a2-4f06-a40b-4b095e496449,2674445339303887628,10858607304849224486,10741625271671934275,1,552.39,USD
11302864330435403875,c306f6a9-3e95-4493-a051-289577cc511d,6147116652493189250,10858607304849224486,14342343841056218134,1,592.48,USD
9338444548636952123,09e8e114-6b4e-4692-a381-7e913368ca37,7533457185702676899,10858607304849224486,4147940382010928299,1,743.1,USD
9944325805807200694,3d45b616-7f69-4642-ab2f-917de2f11daa,9244574674031748102,10858607304849224486,6005474372714050407,1,3364.5,USD
7686919600504968386,3071ce6e-360d-4edf-a3d5-663971ff8b41,12192275857061571062,10858607304849224486,8530331420151627074,1,1933.08,USD
17113955613607983756,af20ecbb-97d0-478b-a13f-771329267088,350664482835657035,10858607304849224486,2274574938326442777,1,2712.3,USD
7308014636288844782,641f2f97-0538-43e1-a78a-ff047f59fc3c,10088283487075516627,10858607304849224486,13236962377746554819,1,1428.68,USD
898524996447037917,9f499454-95b0-4bb5-a0c9-7bbbfbb9e1ac,929168713003876604,10858607304849224486,2393877568248937330,1,978.9,USD
12549801250396008207,16544f3e-40f8-4396-a636-339c34271148,13696708613812068030,10858607304849224486,1132363110360504909,1,831.25,USD
10859643746545137517,0fce07b2-2f43-4d37-a1cb-3d83f17300d0,4431326311564229755,10858607304849224486,7369146899379291678,1,1458.59,USD
12466806214005190196,b80a4d8b-2793-433e-a25a-e0de2422bb6a,8389298539224694648,10858607304849224486,18314177065640549661,1,1212.6,USD
437434114831118185,f8453525-2e14-41ea-ac32-6951a449a58a,10151500343931203507,10858607304849224486,5856148191164145094,1,1069.26,USD
9412889847593936436,9185bc60-918d-47c0-a9fa-b1002c6cf6ad,17639160232696939391,10858607304849224486,13711315865990717960,1,1491.34,USD
14649549397529684868,26168b21-a819-443c-ae5f-fe249bd90a0c,13696708613812068030,10858607304849224486,9877393105791189466,1,254.11,USD
4119309006656334126,1351d72a-83fc-4d07-a814-0d3d344ffb7d,4953213841898352430,10858607304849224486,8345605472428922789,1,757.56,USD
10515023653762962677,c3680031-bfea-4885-a500-b1b450d999b6,14289424412277949767,10858607304849224486,1453579068404362526,1,1936.87,USD
3168951433465666149,eab51c88-9a44-4a44-a1d0-27d15d7728f0,15409000985348395489,10858607304849224486,17635132390540015562,1,414.28,USD
